TradeDate,FundName,Description,Ticker,Analyst,Symbol,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure
3/7/2024,CRM LS Opps,International Business Machines Corp,IBM US,MAINA,International Business Machines Corp,IBM US Equity,-811,196.54,-308.18,EQUITIES,-159393.94,1,IBM US Equity,IBM US Equity,3106,3106,BBG000BLNNH6 FIGI,INTL BUSINESS MACHINES CORP,INTL BUSINESS MACHINES CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,1.80177E+11,5730362.968,1,196.54,0,0,,0,Equity,BBG000BLNNH6 FIGI,S5INFT Index,196.54,0,1,0,0,0,0,1.80177E+11,Mega,0.000707634,-159393.94
3/7/2024,CRM LS Opps,International Business Machines Corp,IBM US,MIXTER,International Business Machines Corp,IBM US Equity,-811,196.54,-308.18,EQUITIES,-159393.94,1,IBM US Equity,IBM US Equity,3106,3106,BBG000BLNNH6 FIGI,INTL BUSINESS MACHINES CORP,INTL BUSINESS MACHINES CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,1.80177E+11,5730362.968,1,196.54,0,0,,0,Equity,BBG000BLNNH6 FIGI,S5INFT Index,196.54,0,1,0,0,0,0,1.80177E+11,Mega,0.000707634,-159393.94
3/7/2024,CRM LS Opps,Kulicke and Soffa Industries Inc,KLIC US,MIXTER,Kulicke and Soffa Industries Inc,KLIC US Equity,-4896,51.81,-11505.6,EQUITIES,-253661.76,1,KLIC US Equity,KLIC US Equity,4683,4683,BBG000BMTX31 FIGI,KULICKE & SOFFA INDUSTRIES,KULICKE & SOFFA INDUSTRIES,Common Stock,Common Stock,SINGAPORE,USD,1,Information Technology,Semiconductors & Semiconductor,2919030000,583715.7097,1,51.81,0,0,,0,Equity,BBG000BMTX31 FIGI,S5INFT Index,51.81,0,1,0,0,0,0,2919030000,Mid,0.041938224,-253661.76
3/7/2024,CRM LS Opps,Eagle Materials Inc,EXP US,POLLOCK,Eagle Materials Inc,EXP US Equity,2224,259.57,7450.4,EQUITIES,577283.68,1,EXP US Equity,EXP US Equity,3023,3023,BBG000BJW241 FIGI,EAGLE MATERIALS INC,EAGLE MATERIALS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,8942250000,318627.6452,1,259.57,0,0,,0,Equity,BBG000BJW241 FIGI,S5MATR Index,259.57,0,1,0,0,0,0,8942250000,Mid,0.034899671,577283.68
3/7/2024,CRM LS Opps,Eagle Materials Inc,EXP US,YANOVER,Eagle Materials Inc,EXP US Equity,2224,259.57,7450.4,EQUITIES,577283.68,1,EXP US Equity,EXP US Equity,3023,3023,BBG000BJW241 FIGI,EAGLE MATERIALS INC,EAGLE MATERIALS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,8942250000,318627.6452,1,259.57,0,0,,0,Equity,BBG000BJW241 FIGI,S5MATR Index,259.57,0,1,0,0,0,0,8942250000,Mid,0.034899671,577283.68
3/7/2024,CRM LS Opps,Sun Communities Inc,SUI US,MAINA,Sun Communities Inc,SUI US Equity,459.5,132.1,294.08,EQUITIES,60699.95,1,SUI US Equity,SUI US Equity,3100,3100,BBG000BLJWF3 FIGI,SUN COMMUNITIES INC,SUN COMMUNITIES INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,16434850000,1007113.677,1,132.1,0,0,,0,Equity,BBG000BLJWF3 FIGI,S5RLST Index,132.1,0,1,0,0,0,0,16434850000,Large,0.002281272,60699.95
3/7/2024,CRM LS Opps,Sun Communities Inc,SUI US,NEWKIRK,Sun Communities Inc,SUI US Equity,1538.5,132.1,984.64,EQUITIES,203235.85,1,SUI US Equity,SUI US Equity,3100,3100,BBG000BLJWF3 FIGI,SUN COMMUNITIES INC,SUN COMMUNITIES INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,16434850000,1007113.677,1,132.1,0,0,,0,Equity,BBG000BLJWF3 FIGI,S5RLST Index,132.1,0,1,0,0,0,0,16434850000,Large,0.007638165,203235.85
3/7/2024,CRM LS Opps,ChargePoint Holdings Inc,CHPT US,MIXTER,ChargePoint Holdings Inc,CHPT US Equity,-7633,1.95,-152.66,EQUITIES,-14884.35,1,CHPT US Equity,CHPT US Equity,70465,70465,BBG00Q741Z16 FIGI,CHARGEPOINT HOLDINGS INC,CHARGEPOINT HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,820950000,13150124,1,1.95,0,0,,0,Equity,BBG00Q741Z16 FIGI,S5INDU Index,1.95,0,1,0,0,0,0,820950000,Small,0.002902254,-14884.35
3/7/2024,CRM LS Opps,ChargePoint Holdings Inc,CHPT US,YELLIN,ChargePoint Holdings Inc,CHPT US Equity,-7633,1.95,-152.66,EQUITIES,-14884.35,1,CHPT US Equity,CHPT US Equity,70465,70465,BBG00Q741Z16 FIGI,CHARGEPOINT HOLDINGS INC,CHARGEPOINT HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,820950000,13150124,1,1.95,0,0,,0,Equity,BBG00Q741Z16 FIGI,S5INDU Index,1.95,0,1,0,0,0,0,820950000,Small,0.002902254,-14884.35
3/7/2024,CRM LS Opps,Carrier Global Corp,CARR US,YELLIN,CARRIER GLOBAL CORP,CARR US Equity,-4997,59.55,-9144.51,EQUITIES,-297571.35,1,CARR US Equity,CARR US Equity,47021,47021,BBG00RP5HYS8 FIGI,CARRIER GLOBAL CORP,CARRIER GLOBAL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,53601130000,5618429.806,1,59.55,0,0,,0,Equity,BBG00RP5HYS8 FIGI,S5INDU Index,59.55,0,1,0,0,0,0,53601130000,Large,0.004446972,-297571.35
3/7/2024,CRM LS Opps,Jamf Holding Corp,JAMF US,MAINA,Jamf Holding Corp,JAMF US Equity,5035.5,17.25,50.355,EQUITIES,86862.375,1,JAMF US Equity,JAMF US Equity,62452,62452,BBG00VSYYVB8 FIGI,JAMF HOLDING CORP,JAMF HOLDING CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,2191550000,438004.2258,1,17.25,0,0,,0,Equity,BBG00VSYYVB8 FIGI,S5INFT Index,17.25,0,1,0,0,0,0,2191550000,Mid,0.057482322,86862.375
3/7/2024,CRM LS Opps,Jamf Holding Corp,JAMF US,MIXTER,Jamf Holding Corp,JAMF US Equity,9997.5,17.25,99.975,EQUITIES,172456.875,1,JAMF US Equity,JAMF US Equity,62452,62452,BBG00VSYYVB8 FIGI,JAMF HOLDING CORP,JAMF HOLDING CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,2191550000,438004.2258,1,17.25,0,0,,0,Equity,BBG00VSYYVB8 FIGI,S5INFT Index,17.25,0,1,0,0,0,0,2191550000,Mid,0.114125611,172456.875
3/7/2024,CRM LS Opps,Mueller Industries Inc,MLI US,YELLIN,Mueller Industries Inc,MLI US Equity,-5926,51.84,-8533.44,EQUITIES,-307203.84,1,MLI US Equity,MLI US Equity,3539,3539,BBG000C6W444 FIGI,MUELLER INDUSTRIES INC,MUELLER INDUSTRIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5890840000,678794.3548,1,51.84,0,0,,0,Equity,BBG000C6W444 FIGI,S5INDU Index,51.84,0,1,0,0,0,0,5890840000,Mid,0.043650923,-307203.84
3/7/2024,CRM LS Opps,Avery Dennison Corp,AVY US,CHIN,Avery Dennison Corp,AVY US Equity,1281.5,216.14,2716.78,EQUITIES,276983.41,1,AVY US Equity,AVY US Equity,2813,2813,BBG000BCQ4P6 FIGI,AVERY DENNISON CORP,AVERY DENNISON CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Containers & Packaging,17401140000,473693.4194,1,216.14,0,0,,0,Equity,BBG000BCQ4P6 FIGI,S5MATR Index,216.14,0,1,0,0,0,0,17401140000,Large,0.013526681,276983.41
3/7/2024,CRM LS Opps,Avery Dennison Corp,AVY US,HAVERTY,Avery Dennison Corp,AVY US Equity,1281.5,216.14,2716.78,EQUITIES,276983.41,1,AVY US Equity,AVY US Equity,2813,2813,BBG000BCQ4P6 FIGI,AVERY DENNISON CORP,AVERY DENNISON CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Containers & Packaging,17401140000,473693.4194,1,216.14,0,0,,0,Equity,BBG000BCQ4P6 FIGI,S5MATR Index,216.14,0,1,0,0,0,0,17401140000,Large,0.013526681,276983.41
3/7/2024,CRM LS Opps,Caleres Inc,CAL US,MORRIS,Caleres Inc,CAL US Equity,-2176,37.78,-935.68,EQUITIES,-82209.28,1,CAL US Equity,CAL US Equity,3619,3619,BBG000CYSFS7 FIGI,CALERES INC,CALERES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,1341270000,360913.4194,1,37.78,0,0,,0,Equity,BBG000CYSFS7 FIGI,S5COND Index,37.78,0,1,0,0,0,0,1341270000,Small,0.030145734,-82209.28
3/7/2024,CRM LS Opps,Martin Marietta Materials Inc,MLM US,NEWKIRK,Martin Marietta Materials Inc,MLM US Equity,572,611.91,2608.32,EQUITIES,350012.52,1,MLM US Equity,MLM US Equity,370,370,BBG000BGYMH7 FIGI,MARTIN MARIETTA MATERIALS,MARTIN MARIETTA MATERIALS,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,37829780000,464556,1,611.91,0,0,,0,Equity,BBG000BGYMH7 FIGI,S5MATR Index,611.91,0,1,0,0,0,0,37829780000,Large,0.006156416,350012.52
3/7/2024,CRM LS Opps,Martin Marietta Materials Inc,MLM US,POLLOCK,Martin Marietta Materials Inc,MLM US Equity,572,611.91,2608.32,EQUITIES,350012.52,1,MLM US Equity,MLM US Equity,370,370,BBG000BGYMH7 FIGI,MARTIN MARIETTA MATERIALS,MARTIN MARIETTA MATERIALS,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,37829780000,464556,1,611.91,0,0,,0,Equity,BBG000BGYMH7 FIGI,S5MATR Index,611.91,0,1,0,0,0,0,37829780000,Large,0.006156416,350012.52
3/7/2024,CRM LS Opps,Oshkosh Corp,OSK US,YELLIN,Oshkosh Corp,OSK US Equity,-2069,114.02,-5669.06,EQUITIES,-235907.38,1,OSK US Equity,OSK US Equity,388,388,BBG000CC53X1 FIGI,OSHKOSH CORP,OSHKOSH CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,7476900000,588517.8387,1,114.02,0,0,,0,Equity,BBG000CC53X1 FIGI,S5INDU Index,114.02,0,1,0,0,0,0,7476900000,Mid,0.017578057,-235907.38
3/7/2024,CRM LS Opps,Digital Realty Trust Inc,DLR US,FROJMOVICH,Digital Realty Trust Inc,DLR US Equity,1562,151.51,2655.4,EQUITIES,236658.62,1,DLR US Equity,DLR US Equity,5656,5656,BBG000Q5ZRM7 FIGI,DIGITAL REALTY TRUST INC,DIGITAL REALTY TRUST INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,48188820000,2450935.903,1,151.51,0,0,,0,Equity,BBG000Q5ZRM7 FIGI,S5RLST Index,151.51,0,1,0,0,0,0,48188820000,Large,0.003186538,236658.62
3/7/2024,CRM LS Opps,Digital Realty Trust Inc,DLR US,MIXTER,Digital Realty Trust Inc,DLR US Equity,1562,151.51,2655.4,EQUITIES,236658.62,1,DLR US Equity,DLR US Equity,5656,5656,BBG000Q5ZRM7 FIGI,DIGITAL REALTY TRUST INC,DIGITAL REALTY TRUST INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,48188820000,2450935.903,1,151.51,0,0,,0,Equity,BBG000Q5ZRM7 FIGI,S5RLST Index,151.51,0,1,0,0,0,0,48188820000,Large,0.003186538,236658.62
3/7/2024,CRM LS Opps,Atmos Energy Corp,ATO US,MIXTER,Atmos Energy Corp,ATO US Equity,2563.5,115.59,999.765,EQUITIES,296314.965,1,ATO US Equity,ATO US Equity,3282,3282,BBG000BRNGM2 FIGI,ATMOS ENERGY CORP,ATMOS ENERGY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Gas Utilities,17435560000,826829.0323,1,115.59,0,0,,0,Equity,BBG000BRNGM2 FIGI,S5UTIL Index,115.59,0,1,0,0,0,0,17435560000,Large,0.015501996,296314.965
3/7/2024,CRM LS Opps,Atmos Energy Corp,ATO US,YELLIN,Atmos Energy Corp,ATO US Equity,2563.5,115.59,999.765,EQUITIES,296314.965,1,ATO US Equity,ATO US Equity,3282,3282,BBG000BRNGM2 FIGI,ATMOS ENERGY CORP,ATMOS ENERGY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Gas Utilities,17435560000,826829.0323,1,115.59,0,0,,0,Equity,BBG000BRNGM2 FIGI,S5UTIL Index,115.59,0,1,0,0,0,0,17435560000,Large,0.015501996,296314.965
3/7/2024,CRM LS Opps,Omnicom Group Inc,OMC US,MIXTER,Omnicom Group Inc,OMC US Equity,-1375.5,92.74,-2943.57,EQUITIES,-127563.87,1,OMC US Equity,OMC US Equity,385,385,BBG000BS9489 FIGI,OMNICOM GROUP,OMNICOM GROUP,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,18361840000,1503888.194,1,92.74,0,0,,0,Equity,BBG000BS9489 FIGI,S5TELS Index,92.74,0,1,0,0,0,0,18361840000,Large,0.004573146,-127563.87
3/7/2024,CRM LS Opps,Omnicom Group Inc,OMC US,YELLIN,Omnicom Group Inc,OMC US Equity,-1375.5,92.74,-2943.57,EQUITIES,-127563.87,1,OMC US Equity,OMC US Equity,385,385,BBG000BS9489 FIGI,OMNICOM GROUP,OMNICOM GROUP,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,18361840000,1503888.194,1,92.74,0,0,,0,Equity,BBG000BS9489 FIGI,S5TELS Index,92.74,0,1,0,0,0,0,18361840000,Large,0.004573146,-127563.87
3/7/2024,CRM LS Opps,Estee Lauder Companies Inc,EL US,MORRIS,Estee Lauder Companies Inc,EL US Equity,1987,148.17,5484.12,EQUITIES,294413.79,1,EL US Equity,EL US Equity,3761,3761,BBG000FKJRC5 FIGI,ESTEE LAUDER COMPANIES-CL A,ESTEE LAUDER COMPANIES-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Personal Products,53115010000,2953948.161,1,148.17,0,0,,0,Equity,BBG000FKJRC5 FIGI,S5CONS Index,148.17,0,1,0,0,0,0,53115010000,Large,0.003363295,294413.79
3/7/2024,CRM LS Opps,Pentair plc,PNR US,YELLIN,PENTAIR PLC,PNR US Equity,-2330,81.56,-5568.7,EQUITIES,-190034.8,1,PNR US Equity,PNR US Equity,3475,3475,BBG000C221G9 FIGI,PENTAIR PLC,PENTAIR PLC,Common Stock,Common Stock,BRITAIN,USD,1,Industrials,Machinery,13484680000,1678507.645,1,81.56,0,0,,0,Equity,BBG000C221G9 FIGI,S5INDU Index,81.56,0,1,0,0,0,0,13484680000,Large,0.006940689,-190034.8
3/7/2024,CRM LS Opps,Kirby Corp,KEX US,YELLIN,Kirby Corp,KEX US Equity,11901,89.18,4046.34,EQUITIES,1061331.18,1,KEX US Equity,KEX US Equity,3147,3147,BBG000BMQCP6 FIGI,KIRBY CORP,KIRBY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Marine,5218990000,375024.4194,1,89.18,0,0,,0,Equity,BBG000BMQCP6 FIGI,S5INDU Index,89.18,0,1,0,0,0,0,5218990000,Mid,0.158669668,1061331.18
3/7/2024,CRM LS Opps,Acuity Brands Inc,AYI US,YELLIN,Acuity Brands Inc,AYI US Equity,-1967,256.93,6628.79,EQUITIES,-505381.31,1,AYI US Equity,AYI US Equity,27,27,BBG000BJ5HK0 FIGI,ACUITY BRANDS INC,ACUITY BRANDS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,7917750000,198410.4516,1,256.93,0,0,,0,Equity,BBG000BJ5HK0 FIGI,S5INDU Index,256.93,0,1,0,0,0,0,7917750000,Mid,0.049568961,-505381.31
3/7/2024,CRM LS Opps,Itron Inc,ITRI US,MIXTER,Itron Inc,ITRI US Equity,4847,95.85,2665.85,EQUITIES,464584.95,1,ITRI US Equity,ITRI US Equity,2829,2829,BBG000BD2167 FIGI,ITRON INC,ITRON INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,"Electronic Equipment, Instrume",4368860000,431271.7742,1,95.85,0,0,,0,Equity,BBG000BD2167 FIGI,S5INFT Index,95.85,0,1,0,0,0,0,4368860000,Mid,0.056194264,464584.95
3/7/2024,CRM LS Opps,Itron Inc,ITRI US,YELLIN,Itron Inc,ITRI US Equity,4847,95.85,2665.85,EQUITIES,464584.95,1,ITRI US Equity,ITRI US Equity,2829,2829,BBG000BD2167 FIGI,ITRON INC,ITRON INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,"Electronic Equipment, Instrume",4368860000,431271.7742,1,95.85,0,0,,0,Equity,BBG000BD2167 FIGI,S5INFT Index,95.85,0,1,0,0,0,0,4368860000,Mid,0.056194264,464584.95
3/7/2024,CRM LS Opps,Old Dominion Freight Line Inc,ODFL US,CHIN,Old Dominion Freight Line Inc,ODFL US Equity,-353.5,443.07,-2690.135,EQUITIES,-156625.245,1,ODFL US Equity,ODFL US Equity,384,384,BBG000CHSS88 FIGI,OLD DOMINION FREIGHT LINE,OLD DOMINION FREIGHT LINE,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,48222470000,747377.7097,1,443.07,0,0,,0,Equity,BBG000CHSS88 FIGI,S5INDU Index,443.07,0,1,0,0,0,0,48222470000,Large,0.002364935,-156625.245
3/7/2024,CRM LS Opps,Old Dominion Freight Line Inc,ODFL US,YELLIN,Old Dominion Freight Line Inc,ODFL US Equity,-353.5,443.07,-2690.135,EQUITIES,-156625.245,1,ODFL US Equity,ODFL US Equity,384,384,BBG000CHSS88 FIGI,OLD DOMINION FREIGHT LINE,OLD DOMINION FREIGHT LINE,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,48222470000,747377.7097,1,443.07,0,0,,0,Equity,BBG000CHSS88 FIGI,S5INDU Index,443.07,0,1,0,0,0,0,48222470000,Large,0.002364935,-156625.245
3/7/2024,CRM LS Opps,Tyler Technologies Inc,TYL US,MIXTER,Tyler Technologies Inc,TYL US Equity,1171,422.07,2587.91,EQUITIES,494243.97,1,TYL US Equity,TYL US Equity,3366,3366,BBG000BVWZF9 FIGI,TYLER TECHNOLOGIES INC,TYLER TECHNOLOGIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,17843490000,190729.6129,1,422.07,0,0,,0,Equity,BBG000BVWZF9 FIGI,S5INFT Index,422.07,0,1,0,0,0,0,17843490000,Large,0.030697907,494243.97
3/7/2024,CRM LS Opps,Canadian Pacific Kansas City Ltd,CP US,YELLIN,Canadian Pacific Kansas City Ltd,CP US Equity,14835,89.95,34565.55,EQUITIES,1334408.25,1,CP US Equity,CP US Equity,5615,5615,BBG000BCVMH9 FIGI,CANADIAN PACIFIC RAILWAY LTD,CANADIAN PACIFIC RAILWAY LTD,Common Stock,Common Stock,CANADA,USD,1,Industrials,Road & Rail,83863950000,2095534.194,1,89.95,0,0,,0,Equity,BBG000BCVMH9 FIGI,S5INDU Index,89.95,0,1,0,0,0,0,83863950000,Large,0.035396702,1334408.25
3/7/2024,CRM LS Opps,Encore Wire Corp,WIRE US,YELLIN,Encore Wire Corp,WIRE US Equity,-714,224.63,-2220.54,EQUITIES,-160385.82,1,WIRE US Equity,WIRE US Equity,27804,27804,BBG000CQCCK6 FIGI,ENCORE WIRE CORP,ENCORE WIRE CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,3541050000,163610.8387,1,224.63,0,0,,0,Equity,BBG000CQCCK6 FIGI,S5INDU Index,224.63,0,1,0,0,0,0,3541050000,Mid,0.02182007,-160385.82
3/7/2024,CRM LS Opps,Axcelis Technologies Inc,ACLS US,MIXTER,Axcelis Technologies Inc,ACLS US Equity,-1355,118.63,-7344.1,EQUITIES,-160743.65,1,ACLS US Equity,ACLS US Equity,3702,3702,BBG000DW34S2 FIGI,AXCELIS TECHNOLOGIES INC,AXCELIS TECHNOLOGIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Semiconductors & Semiconductor,3870390000,747250.25,1,118.63,0,0,,0,Equity,BBG000DW34S2 FIGI,S5INFT Index,118.63,0,1,0,0,0,0,3870390000,Mid,0.009066574,-160743.65
3/7/2024,CRM LS Opps,Hyatt Hotels Corp,H US,MORRIS,Hyatt Hotels Corp,H US Equity,-1109,156.65,765.21,EQUITIES,-173724.85,1,H US Equity,H US Equity,311,311,BBG000CVRFS4 FIGI,HYATT HOTELS CORP - CL A,HYATT HOTELS CORP - CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",16119480000,855115.8387,1,156.65,0,0,,0,Equity,BBG000CVRFS4 FIGI,S5COND Index,156.65,0,1,0,0,0,0,16119480000,Large,0.006484502,-173724.85
3/7/2024,CRM LS Opps,Hyatt Hotels Corp,H US,NEWKIRK,Hyatt Hotels Corp,H US Equity,-1109,156.65,765.21,EQUITIES,-173724.85,1,H US Equity,H US Equity,311,311,BBG000CVRFS4 FIGI,HYATT HOTELS CORP - CL A,HYATT HOTELS CORP - CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",16119480000,855115.8387,1,156.65,0,0,,0,Equity,BBG000CVRFS4 FIGI,S5COND Index,156.65,0,1,0,0,0,0,16119480000,Large,0.006484502,-173724.85
3/7/2024,CRM LS Opps,Evercore Partners Inc,EVR US,FROJMOVICH,Evercore Partners Inc,EVR US Equity,1879.5,194.23,394.695,EQUITIES,365055.285,1,EVR US Equity,EVR US Equity,79,79,BBG000BP30Y0 FIGI,EVERCORE INC - A,EVERCORE INC - A,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Capital Markets,7336780000,377965.5161,1,194.23,0,0,,0,Equity,BBG000BP30Y0 FIGI,S5FINL Index,194.23,0,1,0,0,0,0,7336780000,Mid,0.024863379,365055.285
3/7/2024,CRM LS Opps,Evercore Partners Inc,EVR US,HAVERTY,Evercore Partners Inc,EVR US Equity,1879.5,194.23,394.695,EQUITIES,365055.285,1,EVR US Equity,EVR US Equity,79,79,BBG000BP30Y0 FIGI,EVERCORE INC - A,EVERCORE INC - A,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Capital Markets,7336780000,377965.5161,1,194.23,0,0,,0,Equity,BBG000BP30Y0 FIGI,S5FINL Index,194.23,0,1,0,0,0,0,7336780000,Mid,0.024863379,365055.285
3/7/2024,CRM LS Opps,Blackstone Mortgage Trust Inc,BXMT US,FROJMOVICH,Blackstone Mortgage Trust Inc,BXMT US Equity,-2008,20.07,-542.16,EQUITIES,-40300.56,1,BXMT US Equity,BXMT US Equity,43,43,BBG000BGKJ70 FIGI,BLACKSTONE MORTGAGE TRU-CL A,BLACKSTONE MORTGAGE TRU-CL A,REIT,REIT,UNITED STATES,USD,1,Financials,Mortgage Real Estate Investmen,3485650000,2387433.419,1,20.07,0,0,,0,Equity,BBG000BGKJ70 FIGI,S5FINL Index,20.07,0,1,0,0,0,0,3485650000,Mid,0.004205353,-40300.56
3/7/2024,CRM LS Opps,Blackstone Mortgage Trust Inc,BXMT US,NEWKIRK,Blackstone Mortgage Trust Inc,BXMT US Equity,-2008,20.07,-542.16,EQUITIES,-40300.56,1,BXMT US Equity,BXMT US Equity,43,43,BBG000BGKJ70 FIGI,BLACKSTONE MORTGAGE TRU-CL A,BLACKSTONE MORTGAGE TRU-CL A,REIT,REIT,UNITED STATES,USD,1,Financials,Mortgage Real Estate Investmen,3485650000,2387433.419,1,20.07,0,0,,0,Equity,BBG000BGKJ70 FIGI,S5FINL Index,20.07,0,1,0,0,0,0,3485650000,Mid,0.004205353,-40300.56
3/7/2024,CRM LS Opps,PTC Inc,PTC US,MAINA,PTC Inc,PTC US Equity,4329,186.29,14848.47,EQUITIES,806449.41,1,PTC US Equity,PTC US Equity,3488,3488,BBG000C2VBB0 FIGI,PTC INC,PTC INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,22271420000,976357.6452,1,186.29,0,0,,0,Equity,BBG000C2VBB0 FIGI,S5INFT Index,186.29,0,1,0,0,0,0,22271420000,Large,0.02216913,806449.41
3/7/2024,CRM LS Opps,Hub Group Inc,HUBG US,YANOVER,Hub Group Inc,HUBG US Equity,5882,42.75,2411.62,EQUITIES,251455.5,1,HUBG US Equity,HUBG US Equity,3790,3790,BBG000G9W6L0 FIGI,HUB GROUP INC-CL A,HUB GROUP INC-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Air Freight & Logistics,2685870000,579704.5484,1,42.75,0,0,,0,Equity,BBG000G9W6L0 FIGI,S5INDU Index,42.75,0,1,0,0,0,0,2685870000,Mid,0.05073274,251455.5
3/7/2024,CRM LS Opps,Hub Group Inc,HUBG US,YELLIN,Hub Group Inc,HUBG US Equity,5882,42.75,941.12,EQUITIES,251455.5,1,HUBG US Equity,HUBG US Equity,3790,3790,BBG000G9W6L0 FIGI,HUB GROUP INC-CL A,HUB GROUP INC-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Air Freight & Logistics,2685870000,579704.5484,1,42.75,0,0,,0,Equity,BBG000G9W6L0 FIGI,S5INDU Index,42.75,0,1,0,0,0,0,2685870000,Mid,0.05073274,251455.5
3/7/2024,CRM LS Opps,UNITED RENTALS (NORTH AMERICA) INC,URI US,YELLIN,UNITED RENTALS (NORTH AMERICA) INC,URI US Equity,-379,679.28,-936.13,EQUITIES,-257447.12,1,URI US Equity,URI US Equity,253,253,BBG000BXMFC3 FIGI,UNITED RENTALS INC,UNITED RENTALS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,45641930000,601637.8387,1,679.28,0,0,,0,Equity,BBG000BXMFC3 FIGI,S5INDU Index,679.28,0,1,0,0,0,0,45641930000,Large,0.003149735,-257447.12
3/7/2024,CRM LS Opps,Skyline Champion Corp,SKY US,MORRIS,Skyline Champion Corp,SKY US Equity,13441,83.85,19623.86,EQUITIES,1127027.85,1,SKY US Equity,SKY US Equity,3327,3327,BBG000BT2TP0 FIGI,SKYLINE CHAMPION CORP,SKYLINE CHAMPION CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,4842630000,292605.7742,1,83.85,0,0,,0,Equity,BBG000BT2TP0 FIGI,S5COND Index,83.85,0,1,0,0,0,0,4842630000,Mid,0.229677627,1127027.85
3/7/2024,CRM LS Opps,EnerSys,ENS US,YELLIN,EnerSys,ENS US Equity,-2443,92.3,-1881.11,EQUITIES,-225488.9,1,ENS US Equity,ENS US Equity,4023,4023,BBG000PWTD92 FIGI,ENERSYS,ENERSYS,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,3730390000,217237.0323,1,92.3,0,0,,0,Equity,BBG000PWTD92 FIGI,S5INDU Index,92.3,0,1,0,0,0,0,3730390000,Mid,0.056228903,-225488.9
