TradeDate,FundName,Description,Ticker,Analyst,Symbol,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Advanced Energy Industries Inc,AEIS US,YELLIN,Advanced Energy Industries Inc,AEIS US Equity,-1446.0,103.42,-3687.3,EQUITIES,-149545.32,1,AEIS US Equity,AEIS US Equity,3762,3762,BBG000FKMP26 FIGI,ADVANCED ENERGY INDUSTRIES,ADVANCED ENERGY INDUSTRIES,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Semiconductors & Semiconductor,3855570000,227536.7742,1,103.42,0,0,,0,Equity,BBG000FKMP26 FIGI,S5INFT Index,103.42,0,1,0,0,0,0,3855570000,Mid,0.031775084,-149545.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Avangrid Inc,AGR US,MIXTER,AVANGRID INC,AGR US Equity,-3891.0,34.1,-933.84,EQUITIES,-132683.10,1,AGR US Equity,AGR US Equity,4528,4528,BBG00B8NWRF5 FIGI,AVANGRID INC,AVANGRID INC,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Electric Utilities,13188890000,794547.0323,1,34.1,0,0,,0,Equity,BBG00B8NWRF5 FIGI,S5UTIL Index,34.1,0,1,0,0,0,0,13188890000,Large,0.024485649,-132683.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Allstate Corp,ALL US,FROJMOVICH,Allstate Corp,ALL US Equity,4072.0,149.38,-2443.2,EQUITIES,608275.36,1,ALL US Equity,ALL US Equity,14,14,BBG000BVMGF2 FIGI,ALLSTATE CORP,ALLSTATE CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Insurance,39090810000,1501990.323,1,149.38,0,0,,0,Equity,BBG000BVMGF2 FIGI,S5FINL Index,149.38,0,1,0,0,0,0,39090810000,Large,0.013555347,608275.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Abercrombie & Fitch Co,ANF US,ANY,Abercrombie & Fitch Co,ANF US Equity,-1134.0,96.22,-6441.12,EQUITIES,-109113.48,1,ANF US Equity,ANF US Equity,3834,3834,BBG000H9G7X2 FIGI,ABERCROMBIE & FITCH CO-CL A,ABERCROMBIE & FITCH CO-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,4850020000,1402054.71,1,96.22,0,0,,0,Equity,BBG000H9G7X2 FIGI,S5COND Index,96.22,0,1,0,0,0,0,4850020000,Mid,0.004044065,-109113.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Ashland Inc,ASH US,CHIN,Ashland Inc,ASH US Equity,2571.0,81.2,3702.24,EQUITIES,208765.20,1,ASH US Equity,ASH US Equity,4554,4554,BBG00D0Y81M1 FIGI,ASHLAND GLOBAL HOLDINGS INC,ASHLAND GLOBAL HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Chemicals,4162300000,480001.129,1,81.2,0,0,,0,Equity,BBG00D0Y81M1 FIGI,S5MATR Index,81.2,0,1,0,0,0,0,4162300000,Mid,0.026781187,208765.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Ashland Inc,ASH US,MAINA,Ashland Inc,ASH US Equity,2571.0,81.2,3702.24,EQUITIES,208765.20,1,ASH US Equity,ASH US Equity,4554,4554,BBG00D0Y81M1 FIGI,ASHLAND GLOBAL HOLDINGS INC,ASHLAND GLOBAL HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Chemicals,4162300000,480001.129,1,81.2,0,0,,0,Equity,BBG00D0Y81M1 FIGI,S5MATR Index,81.2,0,1,0,0,0,0,4162300000,Mid,0.026781187,208765.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Atmos Energy Corp,ATO US,MIXTER,Atmos Energy Corp,ATO US Equity,2563.5,118.85,2230.245,EQUITIES,304671.98,1,ATO US Equity,ATO US Equity,3282,3282,BBG000BRNGM2 FIGI,ATMOS ENERGY CORP,ATMOS ENERGY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Gas Utilities,17926570000,1198342.548,1,118.85,0,0,,0,Equity,BBG000BRNGM2 FIGI,S5UTIL Index,118.85,0,1,0,0,0,0,17926570000,Large,0.010696023,304671.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Atmos Energy Corp,ATO US,YELLIN,Atmos Energy Corp,ATO US Equity,2563.5,118.85,2230.245,EQUITIES,304671.98,1,ATO US Equity,ATO US Equity,3282,3282,BBG000BRNGM2 FIGI,ATMOS ENERGY CORP,ATMOS ENERGY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Gas Utilities,17926570000,1198342.548,1,118.85,0,0,,0,Equity,BBG000BRNGM2 FIGI,S5UTIL Index,118.85,0,1,0,0,0,0,17926570000,Large,0.010696023,304671.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Avery Dennison Corp,AVY US,CHIN,Avery Dennison Corp,AVY US Equity,690.0,195.39,-483,EQUITIES,134819.10,1,AVY US Equity,AVY US Equity,2813,2813,BBG000BCQ4P6 FIGI,AVERY DENNISON CORP,AVERY DENNISON CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Containers & Packaging,15735010000,328000,1,195.39,0,0,,0,Equity,BBG000BCQ4P6 FIGI,S5MATR Index,195.39,0,1,0,0,0,0,15735010000,Large,0.010518293,134819.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Avery Dennison Corp,AVY US,HAVERTY,Avery Dennison Corp,AVY US Equity,690.0,195.39,-483,EQUITIES,134819.10,1,AVY US Equity,AVY US Equity,2813,2813,BBG000BCQ4P6 FIGI,AVERY DENNISON CORP,AVERY DENNISON CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Containers & Packaging,15735010000,328000,1,195.39,0,0,,0,Equity,BBG000BCQ4P6 FIGI,S5MATR Index,195.39,0,1,0,0,0,0,15735010000,Large,0.010518293,134819.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Acuity Brands Inc,AYI US,YELLIN,Acuity Brands Inc,AYI US Equity,-1967.0,204.52,1691.62,EQUITIES,-402290.84,1,AYI US Equity,AYI US Equity,27,27,BBG000BJ5HK0 FIGI,ACUITY BRANDS INC,ACUITY BRANDS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,6302640000,268388.4194,1,204.52,0,0,,0,Equity,BBG000BJ5HK0 FIGI,S5INDU Index,204.52,0,1,0,0,0,0,6302640000,Mid,0.036644651,-402290.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Pentair plc,PNR US,YELLIN,PENTAIR PLC,PNR US Equity,-2330.0,69.83,-2656.2,EQUITIES,-162703.90,1,PNR US Equity,PNR US Equity,3475,3475,BBG000C221G9 FIGI,PENTAIR PLC,PENTAIR PLC,Common Stock,Common Stock,BRITAIN,USD,1,Industrials,Machinery,11542830000,1367659.161,1,69.83,0,0,,0,Equity,BBG000C221G9 FIGI,S5INDU Index,69.83,0,1,0,0,0,0,11542830000,Large,0.008518204,-162703.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Perdoceo Education Corp,PRDO US,YANOVER,Perdoceo Education Corp,PRDO US Equity,-14694.0,17.26,-1028.58,EQUITIES,-253618.44,1,PRDO US Equity,PRDO US Equity,2841,2841,BBG000BDCQ25 FIGI,PERDOCEO EDUCATION CORP,PERDOCEO EDUCATION CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Diversified Consumer Services,1133770000,476649.5161,1,17.26,0,0,,0,Equity,BBG000BDCQ25 FIGI,S5COND Index,17.26,0,1,0,0,0,0,1133770000,Small,0.154138413,-253618.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Perdoceo Education Corp,PRDO US,YELLIN,Perdoceo Education Corp,PRDO US Equity,-14694.0,17.26,-1028.58,EQUITIES,-253618.44,1,PRDO US Equity,PRDO US Equity,2841,2841,BBG000BDCQ25 FIGI,PERDOCEO EDUCATION CORP,PERDOCEO EDUCATION CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Diversified Consumer Services,1133770000,476649.5161,1,17.26,0,0,,0,Equity,BBG000BDCQ25 FIGI,S5COND Index,17.26,0,1,0,0,0,0,1133770000,Small,0.154138413,-253618.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,PTC Inc,PTC US,MAINA,PTC Inc,PTC US Equity,5941.0,169.65,22575.8,EQUITIES,1007890.65,1,PTC US Equity,PTC US Equity,3488,3488,BBG000C2VBB0 FIGI,PTC INC,PTC INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,20262480000,815516.1935,1,169.65,0,0,,0,Equity,BBG000C2VBB0 FIGI,S5INFT Index,169.65,0,1,0,0,0,0,20262480000,Large,0.036424783,1007890.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Qualcomm Inc,QCOM US,MAINA,Qualcomm Inc,QCOM US Equity,2335.0,139.03,5370.5,EQUITIES,324635.05,1,QCOM US Equity,QCOM US Equity,3560,3560,BBG000CGC1X8 FIGI,QUALCOMM INC,QUALCOMM INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Semiconductors & Semiconductor,1.5474E+11,7622080.774,1,139.03,0,0,,0,Equity,BBG000CGC1X8 FIGI,S5INFT Index,139.03,0,1,0,0,0,0,1.5474E+11,Mega,0.001531734,324635.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Qualcomm Inc,QCOM US,YELLIN,Qualcomm Inc,QCOM US Equity,2335.0,139.03,5370.5,EQUITIES,324635.05,1,QCOM US Equity,QCOM US Equity,3560,3560,BBG000CGC1X8 FIGI,QUALCOMM INC,QUALCOMM INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Semiconductors & Semiconductor,1.5474E+11,7622080.774,1,139.03,0,0,,0,Equity,BBG000CGC1X8 FIGI,S5INFT Index,139.03,0,1,0,0,0,0,1.5474E+11,Mega,0.001531734,324635.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Qualys Inc,QLYS US,MAINA,Qualys Inc,QLYS US Equity,-686.5,184.18,-2663.62,EQUITIES,-126439.57,1,QLYS US Equity,QLYS US Equity,3855,3855,BBG000HT5G06 FIGI,QUALYS INC,QUALYS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,6775150000,361750.2258,1,184.18,0,0,,0,Equity,BBG000HT5G06 FIGI,S5INFT Index,184.18,0,1,0,0,0,0,6775150000,Mid,0.009488591,-126439.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Qualys Inc,QLYS US,MIXTER,Qualys Inc,QLYS US Equity,-686.5,184.18,-2663.62,EQUITIES,-126439.57,1,QLYS US Equity,QLYS US Equity,3855,3855,BBG000HT5G06 FIGI,QUALYS INC,QUALYS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,6775150000,361750.2258,1,184.18,0,0,,0,Equity,BBG000HT5G06 FIGI,S5INFT Index,184.18,0,1,0,0,0,0,6775150000,Mid,0.009488591,-126439.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Resideo Technologies Inc,REZI US,YANOVER,Resideo Technologies Inc,REZI US Equity,-7302.0,17.5,-1752.48,EQUITIES,-127785.00,1,REZI US Equity,REZI US Equity,8517,8517,BBG00HY28K89 FIGI,RESIDEO TECHNOLOGIES INC,RESIDEO TECHNOLOGIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Building Products,2556540000,731426.3871,1,17.5,0,0,,0,Equity,BBG00HY28K89 FIGI,S5INDU Index,17.5,0,1,0,0,0,0,2556540000,Mid,0.049916165,-127785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Resideo Technologies Inc,REZI US,YELLIN,Resideo Technologies Inc,REZI US Equity,-7302.0,17.5,-1752.48,EQUITIES,-127785.00,1,REZI US Equity,REZI US Equity,8517,8517,BBG00HY28K89 FIGI,RESIDEO TECHNOLOGIES INC,RESIDEO TECHNOLOGIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Building Products,2556540000,731426.3871,1,17.5,0,0,,0,Equity,BBG00HY28K89 FIGI,S5INDU Index,17.5,0,1,0,0,0,0,2556540000,Mid,0.049916165,-127785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Restoration Hardware Holdings Inc,RH US,MORRIS,Restoration Hardware Holdings Inc,RH US Equity,516.5,272.65,4617.51,EQUITIES,140823.73,1,RH US Equity,RH US Equity,216,216,BBG002293PJ4 FIGI,RH,RH,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,4967520000,798029.4194,1,272.65,0,0,,0,Equity,BBG002293PJ4 FIGI,S5COND Index,272.65,0,1,0,0,0,0,4967520000,Mid,0.003236096,140823.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Restoration Hardware Holdings Inc,RH US,YELLIN,Restoration Hardware Holdings Inc,RH US Equity,516.5,272.65,4617.51,EQUITIES,140823.73,1,RH US Equity,RH US Equity,216,216,BBG002293PJ4 FIGI,RH,RH,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,4967520000,798029.4194,1,272.65,0,0,,0,Equity,BBG002293PJ4 FIGI,S5COND Index,272.65,0,1,0,0,0,0,4967520000,Mid,0.003236096,140823.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Saia Inc,SAIA US,YELLIN,Saia Inc,SAIA US Equity,-328.0,430.82,-3831.04,EQUITIES,-141308.96,1,SAIA US Equity,SAIA US Equity,3988,3988,BBG000P5LMQ0 FIGI,SAIA INC,SAIA INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,11437380000,300754.9032,1,430.82,0,0,,0,Equity,BBG000P5LMQ0 FIGI,S5INDU Index,430.82,0,1,0,0,0,0,11437380000,Large,0.005452945,-141308.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Sprouts Farmers Market Inc,SFM US,POLLOCK,Sprouts Farmers Market Inc,SFM US Equity,-4176.5,49.72,-2171.78,EQUITIES,-207655.58,1,SFM US Equity,SFM US Equity,4215,4215,BBG001KFKQM7 FIGI,SPROUTS FARMERS MARKET INC,SPROUTS FARMERS MARKET INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,5049600000,1262554.742,1,49.72,0,0,,0,Equity,BBG001KFKQM7 FIGI,S5CONS Index,49.72,0,1,0,0,0,0,5049600000,Mid,0.016539877,-207655.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Sprouts Farmers Market Inc,SFM US,YELLIN,Sprouts Farmers Market Inc,SFM US Equity,-4176.5,49.72,-2171.78,EQUITIES,-207655.58,1,SFM US Equity,SFM US Equity,4215,4215,BBG001KFKQM7 FIGI,SPROUTS FARMERS MARKET INC,SPROUTS FARMERS MARKET INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,5049600000,1262554.742,1,49.72,0,0,,0,Equity,BBG001KFKQM7 FIGI,S5CONS Index,49.72,0,1,0,0,0,0,5049600000,Mid,0.016539877,-207655.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Steven Madden Ltd,SHOO US,MORRIS,Steven Madden Ltd,SHOO US Equity,19429.0,41.31,7188.73,EQUITIES,802611.99,1,SHOO US Equity,SHOO US Equity,3113,3113,BBG000BLV2Q3 FIGI,STEVEN MADDEN LTD,STEVEN MADDEN LTD,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",3082070000,597284.6452,1,41.31,0,0,,0,Equity,BBG000BLV2Q3 FIGI,S5COND Index,41.31,0,1,0,0,0,0,3082070000,Mid,0.162644395,802611.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Skyline Champion Corp,SKY US,MORRIS,Skyline Champion Corp,SKY US Equity,11194.0,70.56,26193.96,EQUITIES,789848.64,1,SKY US Equity,SKY US Equity,3327,3327,BBG000BT2TP0 FIGI,SKYLINE CHAMPION CORP,SKYLINE CHAMPION CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,4065500000,319747.2903,1,70.56,0,0,,0,Equity,BBG000BT2TP0 FIGI,S5COND Index,70.56,0,1,0,0,0,0,4065500000,Mid,0.175044486,789848.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Sun Communities Inc,SUI US,MAINA,Sun Communities Inc,SUI US Equity,459.5,134.47,1107.395,EQUITIES,61788.97,1,SUI US Equity,SUI US Equity,3100,3100,BBG000BLJWF3 FIGI,SUN COMMUNITIES INC,SUN COMMUNITIES INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,16734150000,680592.3103,1,134.47,0,0,,0,Equity,BBG000BLJWF3 FIGI,S5RLST Index,134.47,0,1,0,0,0,0,16734150000,Large,0.003375736,61788.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Sun Communities Inc,SUI US,NEWKIRK,Sun Communities Inc,SUI US Equity,1538.5,134.47,3707.785,EQUITIES,206882.10,1,SUI US Equity,SUI US Equity,3100,3100,BBG000BLJWF3 FIGI,SUN COMMUNITIES INC,SUN COMMUNITIES INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,16734150000,680592.3103,1,134.47,0,0,,0,Equity,BBG000BLJWF3 FIGI,S5RLST Index,134.47,0,1,0,0,0,0,16734150000,Large,0.011302655,206882.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Sun Communities Inc,SUI US,POLLOCK,Sun Communities Inc,SUI US Equity,1079.0,134.47,2600.39,EQUITIES,145093.13,1,SUI US Equity,SUI US Equity,3100,3100,BBG000BLJWF3 FIGI,SUN COMMUNITIES INC,SUN COMMUNITIES INC,REIT,REIT,UNITED STATES,USD,1,Real Estate,Equity Real Estate Investment,16734150000,680592.3103,1,134.47,0,0,,0,Equity,BBG000BLJWF3 FIGI,S5RLST Index,134.47,0,1,0,0,0,0,16734150000,Large,0.007926919,145093.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,AT&T Inc,T US,MIXTER,AT&T Inc,T US Equity,-6027.5,17.32,904.125,EQUITIES,-104396.30,1,T US Equity,T US Equity,3312,3312,BBG000BSJK37 FIGI,AT&T INC,AT&T INC,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Diversified Telecommunication,1.23838E+11,37181237.81,1,17.32,0,0,,0,Equity,BBG000BSJK37 FIGI,S5TELS Index,17.32,0,1,0,0,0,0,1.23838E+11,Mega,0.000810557,-104396.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,AT&T Inc,T US,YELLIN,AT&T Inc,T US Equity,-6027.5,17.32,904.125,EQUITIES,-104396.30,1,T US Equity,T US Equity,3312,3312,BBG000BSJK37 FIGI,AT&T INC,AT&T INC,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Diversified Telecommunication,1.23838E+11,37181237.81,1,17.32,0,0,,0,Equity,BBG000BSJK37 FIGI,S5TELS Index,17.32,0,1,0,0,0,0,1.23838E+11,Mega,0.000810557,-104396.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Trupanion Inc,TRUP US,FROJMOVICH,Trupanion Inc,TRUP US Equity,-2823.0,28.88,-2089.02,EQUITIES,-81528.24,1,TRUP US Equity,TRUP US Equity,5665,5665,BBG002BC7WC5 FIGI,TRUPANION INC,TRUPANION INC,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Insurance,1199820000,739787.9677,1,28.88,0,0,,0,Equity,BBG002BC7WC5 FIGI,S5FINL Index,28.88,0,1,0,0,0,0,1199820000,Small,0.019079791,-81528.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Trupanion Inc,TRUP US,YELLIN,Trupanion Inc,TRUP US Equity,-2823.0,28.88,-2089.02,EQUITIES,-81528.24,1,TRUP US Equity,TRUP US Equity,5665,5665,BBG002BC7WC5 FIGI,TRUPANION INC,TRUPANION INC,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Insurance,1199820000,739787.9677,1,28.88,0,0,,0,Equity,BBG002BC7WC5 FIGI,S5FINL Index,28.88,0,1,0,0,0,0,1199820000,Small,0.019079791,-81528.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Tyler Technologies Inc,TYL US,MIXTER,Tyler Technologies Inc,TYL US Equity,653.0,414.42,8880.8,EQUITIES,270616.26,1,TYL US Equity,TYL US Equity,3366,3366,BBG000BVWZF9 FIGI,TYLER TECHNOLOGIES INC,TYLER TECHNOLOGIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,17457110000,204253.7097,1,414.42,0,0,,0,Equity,BBG000BVWZF9 FIGI,S5INFT Index,414.42,0,1,0,0,0,0,17457110000,Large,0.015985022,270616.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Union Pacific Corp,UNP US,ANY,Union Pacific Corp,UNP US Equity,2379.0,240.62,1689.09,EQUITIES,572434.98,1,UNP US Equity,UNP US Equity,251,251,BBG000BW3299 FIGI,UNION PACIFIC CORP,UNION PACIFIC CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,1.46681E+11,2364379.871,1,240.62,0,0,,0,Equity,BBG000BW3299 FIGI,S5INDU Index,240.62,0,1,0,0,0,0,1.46681E+11,Mega,0.005030917,572434.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,UNITED RENTALS (NORTH AMERICA) INC,URI US,YELLIN,UNITED RENTALS (NORTH AMERICA) INC,URI US Equity,-379.0,550.83,-3577.76,EQUITIES,-208764.57,1,URI US Equity,URI US Equity,253,253,BBG000BXMFC3 FIGI,UNITED RENTALS INC,UNITED RENTALS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,37336060000,657670.1613,1,550.83,0,0,,0,Equity,BBG000BXMFC3 FIGI,S5INDU Index,550.83,0,1,0,0,0,0,37336060000,Large,0.002881384,-208764.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Vontier Corp,VNT US,CHIN,Vontier Corp,VNT US Equity,0.5,33.77,0.05,EQUITIES,16.89,1,VNT US Equity,VNT US Equity,75184,75184,BBG00RRGSJR4 FIGI,VONTIER CORP,VONTIER CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,"Electronic Equipment, Instrume",5211650000,781312.4516,1,33.77,0,0,,0,Equity,BBG00RRGSJR4 FIGI,S5INFT Index,33.77,0,1,0,0,0,0,5211650000,Mid,3.19974E-06,16.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Vontier Corp,VNT US,POLLOCK,Vontier Corp,VNT US Equity,16143.5,33.77,1614.35,EQUITIES,545166.00,1,VNT US Equity,VNT US Equity,75184,75184,BBG00RRGSJR4 FIGI,VONTIER CORP,VONTIER CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,"Electronic Equipment, Instrume",5211650000,781312.4516,1,33.77,0,0,,0,Equity,BBG00RRGSJR4 FIGI,S5INFT Index,33.77,0,1,0,0,0,0,5211650000,Mid,0.103310142,545165.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Westinghouse Air Brake Technologies Corp,WAB US,YELLIN,Westinghouse Air Brake Technologies Corp,WAB US Equity,-2338.0,126.41,-2150.96,EQUITIES,-295546.58,1,WAB US Equity,WAB US Equity,2843,2843,BBG000BDD940 FIGI,WABTEC CORP,WABTEC CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,22647510000,833944.3871,1,126.41,0,0,,0,Equity,BBG000BDD940 FIGI,S5INDU Index,126.41,0,1,0,0,0,0,22647510000,Large,0.014017721,-295546.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Encore Wire Corp,WIRE US,YELLIN,Encore Wire Corp,WIRE US Equity,-714.0,215,-92.82,EQUITIES,-153510.00,1,WIRE US Equity,WIRE US Equity,27804,27804,BBG000CQCCK6 FIGI,ENCORE WIRE CORP,ENCORE WIRE CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,3391910000,217956.5161,1,215,0,0,,0,Equity,BBG000CQCCK6 FIGI,S5INDU Index,215,0,1,0,0,0,0,3391910000,Mid,0.016379414,-153510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
