TradeDate,FundName,Description,Ticker,ISIN,CUSIP,BBYellowKey,Quantity,MarketPrice,TotalPL,Type,MarketValue,NetAssetValue,CalcSID,SID,SecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,CRNCY,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,VaRExposure,BetaExposure,NotionalExposure,Equity,Size(L-S),Valuation(G-V),BondAgg,BondHY,Momentum,Oil,Gold,Commodity,IntlEquity,EMEquity,DollarIndex,Volatility,10YRRates,ConsDisc,ConsStap,Energy,Financials,HealthCare,Industrials,Tech,Materials,RealEstate,Telecom,Utilities,Crowdedness,Short Interest,Cyclicality,Leverage,Profitability,EarningsVariability,DividendYield,Software,Hardware,Semiconductors,Internet,NotionalMV,Volatility,Correlation,Client
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5275,SPXW  240405C05275000,NOT AVAILABLE,NOT AVAILABLE,,11,0.475,-176.14,OPTION CALLS,522.5,,SPXW  240405C05275000 Equity,SPXW  240405C05275000 Equity,290069,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5275,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.475,0.32460767,0.020896232,0.000812847,0.04183893,0.095700604,-3.109206784,4.49472E+13,Mega,7.16382E-06,118313.0212,118313.0212,5661931,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,522.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5300,SPXW  240405C05300000,NOT AVAILABLE,NOT AVAILABLE,,19,0.225,-107.96,OPTION CALLS,427.5,,SPXW  240405C05300000 Equity,SPXW  240405C05300000 Equity,290059,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5300,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.225,0.340282993,0.010257931,0.000420502,0.0216441,0.051898536,-1.767492318,4.49472E+13,Mega,1.23739E-05,100319.4777,100319.4777,9779699,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,427.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5310,SPXW  240405C05310000,NOT AVAILABLE,NOT AVAILABLE,,31,0.2,-160.64,OPTION CALLS,620,,SPXW  240405C05310000 Equity,SPXW  240405C05310000 Equity,290110,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5310,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.2,0.354082696,0.008897234,0.00035684,0.018367322,0.04582747,-1.624006645,4.49472E+13,Mega,2.01889E-05,141967.3954,141967.3954,15956351,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,620,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5370,SPXW  240405C05370000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.1,-14.01,OPTION CALLS,-770,,SPXW  240405C05370000 Equity,SPXW  240405C05370000 Equity,290112,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5370,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.1,0.430004627,0.003964243,0.000143506,0.007386579,0.022381634,-0.963166416,4.49472E+13,Mega,5.01467E-05,-157116.8756,-157116.8756,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-770,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5375,SPXW  240405C05375000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.1,-14.01,OPTION CALLS,-770,,SPXW  240405C05375000 Equity,SPXW  240405C05375000 Equity,290096,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5375,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.1,0.438439342,0.003894501,0.000138526,0.007130201,0.022028585,-0.966565299,4.49472E+13,Mega,5.01467E-05,-154352.7624,-154352.7624,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-770,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5400,SPXW  240405C05400000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.075,178.49,OPTION CALLS,-577.5,,SPXW  240405C05400000 Equity,SPXW  240405C05400000 Equity,290060,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5400,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.075,0.466695488,0.002822811,9.74404E-05,0.005015463,0.01649377,-0.77034106,4.49472E+13,Mega,5.01467E-05,-111877.9212,-111877.9212,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-577.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5420,SPXW  240405C05420000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.075,-206.51,OPTION CALLS,-577.5,,SPXW  240405C05420000 Equity,SPXW  240405C05420000 Equity,290140,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5420,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.075,0.498990196,0.002654697,8.62204E-05,0.004437946,0.015604482,-0.779232269,4.49472E+13,Mega,5.01467E-05,-105214.9665,-105214.9665,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-577.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5425,SPXW  240405C05425000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.075,-206.51,OPTION CALLS,-577.5,,SPXW  240405C05425000 Equity,SPXW  240405C05425000 Equity,290113,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5425,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.075,0.50701456,0.002616121,8.37412E-05,0.004310337,0.015399512,-0.781361594,4.49472E+13,Mega,5.01467E-05,-103686.0841,-103686.0841,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-577.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 CALL 5450,SPXW  240405C05450000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.05,-14.01,OPTION CALLS,-385,,SPXW  240405C05450000 Equity,SPXW  240405C05450000 Equity,290097,BBG000H4FSM0,April 24 Calls on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5450,0.001369,2024-04-05,0.0025,Call,BBG000H4FSM0 FIGI,SPX Index,0.05,0.52681147,0.001735609,5.55518E-05,0.002859367,0.010614522,-0.559598527,4.49472E+13,Mega,5.01467E-05,-68788.2881,-68788.2881,-39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-385,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 3950,SPXW  240405P03950000,NOT AVAILABLE,NOT AVAILABLE,,-341,0.125,-914.52,OPTION PUTS,-4262.5,,SPXW  240405P03950000 Equity,SPXW  240405P03950000 Equity,290061,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,3950,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.125,2.345787786,-0.000988608,7.45805E-06,0.000383882,0.006345434,-1.516461449,4.49472E+13,Mega,0.000222078,173520.3704,173520.3704,175519861,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-4262.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 4000,SPXW  240405P04000000,NOT AVAILABLE,NOT AVAILABLE,,-383,0.075,887.85,OPTION PUTS,-2872.5,,SPXW  240405P04000000 Equity,SPXW  240405P04000000 Equity,290062,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,4000,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.075,2.150706065,-0.000666853,5.66191E-06,0.00029143,0.004416631,-0.977859549,4.49472E+13,Mega,0.000249431,131462.1862,131462.1862,197138143,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-2872.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 4400,SPXW  240405P04400000,NOT AVAILABLE,NOT AVAILABLE,,-77,0.15,370.99,OPTION PUTS,-1155,,SPXW  240405P04400000 Equity,SPXW  240405P04400000 Equity,290063,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,4400,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.15,1.471674941,-0.001819824,2.07616E-05,0.001068645,0.011082065,-1.66201962,4.49472E+13,Mega,5.01467E-05,72126.00735,72126.00735,39633517,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-1155,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 4500,SPXW  240405P04500000,NOT AVAILABLE,NOT AVAILABLE,,-50,0.225,-134.09,OPTION PUTS,-1125,,SPXW  240405P04500000 Equity,SPXW  240405P04500000 Equity,290064,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,4500,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.225,1.328890303,-0.002911123,3.51843E-05,0.001811009,0.016958409,-2.285724767,4.49472E+13,Mega,3.25628E-05,74920.79677,74920.79677,25736050,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,-1125,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 4850,SPXW  240405P04850000,NOT AVAILABLE,NOT AVAILABLE,,31,0.55,33.11,OPTION PUTS,1705,,SPXW  240405P04850000 Equity,SPXW  240405P04850000 Equity,290065,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,4850,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.55,0.712880053,-0.011658416,0.000224364,0.011548475,0.058011813,-4.170957733,4.49472E+13,Mega,2.01889E-05,-186025.7704,-186025.7704,-15956351,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,1705,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 4900,SPXW  240405P04900000,NOT AVAILABLE,NOT AVAILABLE,,39,0.675,-1573.26,OPTION PUTS,2632.5,,SPXW  240405P04900000 Equity,SPXW  240405P04900000 Equity,290066,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,4900,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,0.675,0.622515154,-0.015833983,0.00033462,0.017223594,0.075552537,-4.739223529,4.49472E+13,Mega,2.5399E-05,-317853.2637,-317853.2637,-20074119,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,2632.5,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",SPXW 04/05/2024 PUT 5000,SPXW  240405P05000000,NOT AVAILABLE,NOT AVAILABLE,,54,1.375,1995.74,OPTION PUTS,7425,,SPXW  240405P05000000 Equity,SPXW  240405P05000000 Equity,290067,BBG000H4FSM0,April 24 Puts on SPX,S&P 500 INDEX,Index Option,Option,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.49472E+13,767746732.5,100,5147.21,5000,0.001369,2024-04-05,0.0025,Put,BBG000H4FSM0 FIGI,SPX Index,1.375,0.449076071,-0.039641914,0.001000246,0.051484766,0.162919847,-7.353792133,4.49472E+13,Mega,3.51678E-05,-1101844.393,-1101844.393,-27794934,1,-0.000702001,0.000150176,2.09285E-17,-9.68658E-17,-2.45552E-16,-6.73719E-18,4.02428E-18,2.49326E-18,4.35382E-17,-1.76522E-17,4.56637E-17,2.79743E-16,4.69807E-17,3.6951E-16,7.60577E-17,3.21018E-17,3.0638E-16,1.68473E-17,3.32818E-16,-6.77589E-17,8.96944E-17,-1.79663E-17,-3.3886E-17,1.56367E-18,4.99353E-17,-4.5647E-18,-3.15931E-17,1.22501E-16,-1.16193E-16,8.94383E-17,-3.25009E-16,-7.41295E-17,5.85558E-17,-7.73457E-18,2.7342E-18,7425,0.007072722,1,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",TSLA 04/05/2024 CALL 177.5,TSLA  240405C00177500,US88160R1014,88160R101,,23,0.27,617.61,OPTION CALLS,621,,TSLA  240405C00177500 Equity,TSLA  240405C00177500 Equity,289790,BBG000N9MNX3,April 24 Calls on TSLA US,TESLA INC,Equity Option,Option,UNITED STATES,USD,1,Consumer Discretionary,Automobiles,5.44949E+11,95459522.42,100,171.11,177.5,0.001369,2024-04-05,0.0025,Call,BBG000N9MNX3 FIGI,S5COND Index,0.27,0.802299764,0.111205953,0.037309574,0.063840412,0.011998064,-0.963339719,5.44949E+11,Mega,0.00012047,43765.43641,78307.03045,393553,1.789243679,-0.606484814,-0.202607831,0.793536346,0.415335373,-0.991992247,0.071001052,-0.204040955,0.215382429,1.008502881,0.439142496,-1.264005819,3.526341154,0.702341096,2.954176174,-0.261983378,-0.03426994,0.316525273,0.430055078,-0.102013412,-0.803206958,0.526668881,0.45350853,-0.457466126,-0.135910584,0.67144688,0.423640258,0.007145502,1.971438723,-3.392295956,5.952313865,-1.955565602,-0.86192078,0.146118022,-0.17473884,11.25060318,621,0.028163,0.448292573,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",TSLA 04/05/2024 CALL 187.5,TSLA  240405C00187500,US88160R1014,88160R101,,-153,0.025,-976.51,OPTION CALLS,-382.5,,TSLA  240405C00187500 Equity,TSLA  240405C00187500 Equity,289791,BBG000N9MNX3,April 24 Calls on TSLA US,TESLA INC,Equity Option,Option,UNITED STATES,USD,1,Consumer Discretionary,Automobiles,5.44949E+11,95459522.42,100,171.11,187.5,0.001369,2024-04-05,0.0025,Call,BBG000N9MNX3 FIGI,S5COND Index,0.025,1.069011716,0.01093089,0.004255605,0.007281765,0.001823467,-0.195066315,5.44949E+11,Mega,0.000801387,-28616.88506,-51202.5807,-2617983,1.789243679,-0.606484814,-0.202607831,0.793536346,0.415335373,-0.991992247,0.071001052,-0.204040955,0.215382429,1.008502881,0.439142496,-1.264005819,3.526341154,0.702341096,2.954176174,-0.261983378,-0.03426994,0.316525273,0.430055078,-0.102013412,-0.803206958,0.526668881,0.45350853,-0.457466126,-0.135910584,0.67144688,0.423640258,0.007145502,1.971438723,-3.392295956,5.952313865,-1.955565602,-0.86192078,0.146118022,-0.17473884,11.25060318,-382.5,0.028163,0.448292573,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",TSLA 04/05/2024 CALL 190,TSLA  240405C00190000,US88160R1014,88160R101,,-76,0.025,-52.51,OPTION CALLS,-190,,TSLA  240405C00190000 Equity,TSLA  240405C00190000 Equity,289719,BBG000N9MNX3,April 24 Calls on TSLA US,TESLA INC,Equity Option,Option,UNITED STATES,USD,1,Consumer Discretionary,Automobiles,5.44949E+11,95459522.42,100,171.11,190,0.001369,2024-04-05,0.0025,Call,BBG000N9MNX3 FIGI,S5COND Index,0.025,1.202037601,0.009845389,0.003454846,0.005911587,0.001664566,-0.200224562,5.44949E+11,Mega,0.000398074,-12803.29836,-22908.22066,-1300436,1.789243679,-0.606484814,-0.202607831,0.793536346,0.415335373,-0.991992247,0.071001052,-0.204040955,0.215382429,1.008502881,0.439142496,-1.264005819,3.526341154,0.702341096,2.954176174,-0.261983378,-0.03426994,0.316525273,0.430055078,-0.102013412,-0.803206958,0.526668881,0.45350853,-0.457466126,-0.135910584,0.67144688,0.423640258,0.007145502,1.971438723,-3.392295956,5.952313865,-1.955565602,-0.86192078,0.146118022,-0.17473884,11.25060318,-190,0.028163,0.448292573,FirmLevel
4/4/2024,"Dipsea Capital Fund, LP",TSLA 04/05/2024 CALL 192.5,TSLA  240405C00192500,US88160R1014,88160R101,,15,0.015,0,OPTION CALLS,22.5,,TSLA  240405C00192500 Equity,TSLA  240405C00192500 Equity,289806,BBG000N9MNX3,April 24 Calls on TSLA US,TESLA INC,Equity Option,Option,UNITED STATES,USD,1,Consumer Discretionary,Automobiles,5.44949E+11,95459522.42,100,171.11,192.5,0.001369,2024-04-05,0.0025,Call,BBG000N9MNX3 FIGI,S5COND Index,0.015,1.254369291,0.005957532,0.002127574,0.003640493,0.001069706,-0.134272092,5.44949E+11,Mega,7.85673E-05,1529.089951,2735.914529,256665,1.789243679,-0.606484814,-0.202607831,0.793536346,0.415335373,-0.991992247,0.071001052,-0.204040955,0.215382429,1.008502881,0.439142496,-1.264005819,3.526341154,0.702341096,2.954176174,-0.261983378,-0.03426994,0.316525273,0.430055078,-0.102013412,-0.803206958,0.526668881,0.45350853,-0.457466126,-0.135910584,0.67144688,0.423640258,0.007145502,1.971438723,-3.392295956,5.952313865,-1.955565602,-0.86192078,0.146118022,-0.17473884,11.25060318,22.5,0.028163,0.448292573,FirmLevel
