TradeDate,FundName,Description,Ticker,ISIN,Cost,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure
2/21/2024,RPMF,ASSOCIATED BANC-CORP,ASB,Strat,526213.27,ASB US Equity,30337,20.68,-3033.7,Common Stock,627369.16,1,ASB US Equity,ASB US Equity,2802,2802,BBG000BCFQC3,ASSOCIATED BANC-CORP,ASSOCIATED BANC-CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,3124490000,1689031.345,1,20.68,0,0,,0,Equity,BBG000BCFQC3 FIGI,S5FINL Index,20.68,0,1,0,0,0,0,3124490000,Mid,0.089805912,627369.16
2/21/2024,ANSWY,ASML HOLDING NV-NY REG SHS,ASML,Strat,537941.14,ASML US Equity,575,908.21,-2751.63,Common Stock,522220.75,1,ASML US Equity,ASML US Equity,4999,4999,BBG000K6MRN4,ASML HOLDING NV-NY REG SHS,ASML HOLDING NV-NY REG SHS,NY Reg Shrs,Depositary Receipt,NETHERLANDS,USD,1,Information Technology,Semiconductors & Semiconductor,3.62907E+11,1429992.733,1,908.21,0,0,,0,Equity,BBG000K6MRN4 FIGI,S5INFT Index,908.21,0,1,0,0,0,0,3.62907E+11,Large,0.0020105,522220.75
2/21/2024,SBNR,ACADEMY SPORTS & OUTDOORS IN,ASO,Strat,5600718.66,ASO US Equity,96372,69.01,-62641.8,Common Stock,6650631.72,1,ASO US Equity,ASO US Equity,73898,73898,BBG00X7L1C14,ACADEMY SPORTS & OUTDOORS IN,ACADEMY SPORTS & OUTDOORS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,5117190000,975893.1724,1,69.01,0,0,,0,Equity,BBG00X7L1C14 FIGI,S5COND Index,69.01,0,1,0,0,0,0,5117190000,Mid,0.493763061,6650631.72
2/21/2024,SBMF,ACADEMY SPORTS & OUTDOORS IN,ASO,Strat,627544.35,ASO US Equity,9485,69.01,-6165.25,Common Stock,654559.85,1,ASO US Equity,ASO US Equity,73898,73898,BBG00X7L1C14,ACADEMY SPORTS & OUTDOORS IN,ACADEMY SPORTS & OUTDOORS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,5117190000,975893.1724,1,69.01,0,0,,0,Equity,BBG00X7L1C14 FIGI,S5COND Index,69.01,0,1,0,0,0,0,5117190000,Mid,0.048596508,654559.85
2/21/2024,INTERVALMASTERFUND,ACADEMY SPORTS & OUTDOORS IN,ASO,Strat,-1138639.65,ASO US Equity,-17656,69.01,11476.4,Common Stock,-1218440.56,1,ASO US Equity,ASO US Equity,73898,73898,BBG00X7L1C14,ACADEMY SPORTS & OUTDOORS IN,ACADEMY SPORTS & OUTDOORS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,5117190000,975893.1724,1,69.01,0,0,,0,Equity,BBG00X7L1C14 FIGI,S5COND Index,69.01,0,1,0,0,0,0,5117190000,Mid,0.090460721,-1218440.56
2/21/2024,TBMF,ACADEMY SPORTS & OUTDOORS IN,ASO,Strat,-1403285.26,ASO US Equity,-21767,69.01,14148.55,Common Stock,-1502140.67,1,ASO US Equity,ASO US Equity,73898,73898,BBG00X7L1C14,ACADEMY SPORTS & OUTDOORS IN,ACADEMY SPORTS & OUTDOORS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Specialty Retail,5117190000,975893.1724,1,69.01,0,0,,0,Equity,BBG00X7L1C14 FIGI,S5COND Index,69.01,0,1,0,0,0,0,5117190000,Mid,0.111523477,-1502140.67
2/21/2024,SBMF,EVERI HOLDINGS INC,EVRI,Strat,40314.33,EVRI US Equity,3635,10.89,-145.4,Common Stock,39585.15,1,EVRI US Equity,EVRI US Equity,3822,3822,BBG000H1B407,EVERI HOLDINGS INC,EVERI HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,931820000,520940.3333,1,10.89,0,0,,0,Equity,BBG000H1B407 FIGI,S5INFT Index,10.89,0,1,0,0,0,0,931820000,Small,0.034888832,39585.15
2/21/2024,SBNR,EVERI HOLDINGS INC,EVRI,Strat,409586.94,EVRI US Equity,36931,10.89,-1477.24,Common Stock,402178.59,1,EVRI US Equity,EVRI US Equity,3822,3822,BBG000H1B407,EVERI HOLDINGS INC,EVERI HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,931820000,520940.3333,1,10.89,0,0,,0,Equity,BBG000H1B407 FIGI,S5INFT Index,10.89,0,1,0,0,0,0,931820000,Small,0.354464779,402178.59
2/21/2024,RPMF,EAST WEST BANCORP INC,EWBC,Strat,1016066.37,EWBC US Equity,18671,70.91,-8986.03,Common Stock,1323960.61,1,EWBC US Equity,EWBC US Equity,81,81,BBG000CR20B1,EAST WEST BANCORP INC,EAST WEST BANCORP INC,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,9993360000,1290773.759,1,70.91,0,0,,0,Equity,BBG000CR20B1 FIGI,S5FINL Index,70.91,0,1,0,0,0,0,9993360000,Large,0.072324836,1323960.61
2/21/2024,RPMF,FIRST ADVANTAGE CORP,FA,Strat,21832.44,FA US Equity,1685,17.2,-33.7,Common Stock,28982,1,FA US Equity,FA US Equity,115297,115297,BBG011J0CV21,FIRST ADVANTAGE CORP,FIRST ADVANTAGE CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Professional Services,2496060000,242974.6207,1,17.2,0,0,,0,Equity,BBG011J0CV21 FIGI,S5INDU Index,17.2,0,1,0,0,0,0,2496060000,Mid,0.034674403,28982
2/21/2024,RPMF,FIRST AMERICAN FINANCIAL,FAF,Strat,-174363.89,FAF US Equity,-2765,57.67,1046.89,Common Stock,-159457.55,1,FAF US Equity,FAF US Equity,4142,4142,BBG000V78V75,FIRST AMERICAN FINANCIAL,FIRST AMERICAN FINANCIAL,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Insurance,5945780000,613249.7419,1,57.67,0,0,,0,Equity,BBG000V78V75 FIGI,S5FINL Index,57.67,0,1,0,0,0,0,5945780000,Mid,0.022543833,-159457.55
2/21/2024,SBMF,DRIVEN BRANDS HOLDINGS INC,DRVN,Strat,549922.52,DRVN US Equity,38574,14.56,9257.76,Common Stock,561637.44,1,DRVN US Equity,DRVN US Equity,92326,92326,BBG00YN8NCD6,DRIVEN BRANDS HOLDINGS INC,DRIVEN BRANDS HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Diversified Consumer Services,2387250000,1040237.29,1,14.56,0,0,,0,Equity,BBG00YN8NCD6 FIGI,S5COND Index,14.56,0,1,0,0,0,0,2387250000,Mid,0.185409619,561637.44
2/21/2024,SBNR,DRIVEN BRANDS HOLDINGS INC,DRVN,Strat,8071577,DRVN US Equity,391189,14.56,93885.36,Common Stock,5695711.84,1,DRVN US Equity,DRVN US Equity,92326,92326,BBG00YN8NCD6,DRIVEN BRANDS HOLDINGS INC,DRIVEN BRANDS HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Diversified Consumer Services,2387250000,1040237.29,1,14.56,0,0,,0,Equity,BBG00YN8NCD6 FIGI,S5COND Index,14.56,0,1,0,0,0,0,2387250000,Mid,1.880287333,5695711.84
2/21/2024,TBMF,EATON CORP PLC,ETN,NED,34696.62,ETN US Equity,127,277.16,135.89,Common Stock,35199.32,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.000379354,35199.32
2/21/2024,RPMF,EATON CORP PLC,ETN,Strat,-71327.2,ETN US Equity,-264,277.16,-256.86,Common Stock,-73170.24,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.000788578,-73170.24
2/21/2024,INTERVALMASTERFUND,EATON CORP PLC,ETN,NED,28140.68,ETN US Equity,103,277.16,110.21,Common Stock,28547.48,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.000307665,28547.48
2/21/2024,ANSWY,EATON CORP PLC,ETN,Strat,384374.51,ETN US Equity,1437,277.16,1537.59,Common Stock,398278.92,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.004292373,398278.92
2/21/2024,INDSH,EATON CORP PLC,ETN,NED,1373814,ETN US Equity,5028,277.16,5379.96,Common Stock,1393560.48,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.015018826,1393560.48
2/21/2024,INDMF,EATON CORP PLC,ETN,NED,197000.51,ETN US Equity,721,277.16,771.47,Common Stock,199832.36,1,ETN US Equity,ETN US Equity,78,78,BBG000BJ3PD2,EATON CORP PLC,EATON CORP PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,1.1067E+11,1673899.133,1,277.16,0,0,,0,Equity,BBG000BJ3PD2 FIGI,S5INDU Index,277.16,0,1,0,0,0,0,1.1067E+11,Large,0.002153654,199832.36
2/21/2024,RPMF,EVERCORE INC,EVR,Strat,-278507.16,EVR US Equity,-1591,181.27,684.74,Common Stock,-288400.57,1,EVR US Equity,EVR US Equity,79,79,BBG000BP30Y0,EVERCORE INC - A,EVERCORE INC - A,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Capital Markets,6828920000,336875.9355,1,181.27,0,0,,0,Equity,BBG000BP30Y0 FIGI,S5FINL Index,181.27,0,1,0,0,0,0,6828920000,Mid,0.023614035,-288400.57
2/21/2024,RPMF,EVEREST GROUP LTD,EG,Strat,1469031.87,EG US Equity,4501,361.9,-27557.2,Common Stock,1628911.9,1,EG US Equity,EG US Equity,214,214,BBG000C1XVK6,EVEREST RE GROUP LTD,EVEREST RE GROUP LTD,Common Stock,Common Stock,BERMUDA,USD,1,Financials,Insurance,15706460000,389506.3226,1,361.9,0,0,,0,Equity,BBG000C1XVK6 FIGI,S5FINL Index,361.9,0,1,0,0,0,0,15706460000,Large,0.057778266,1628911.9
2/21/2024,INTERVALMASTERFUND,ESTEE LAUDER COMPANIES-CL A,EL,Strat,2248724.93,EL US Equity,16538,147.48,39195.06,Common Stock,2439024.24,1,EL US Equity,EL US Equity,3761,3761,BBG000FKJRC5,ESTEE LAUDER COMPANIES-CL A,ESTEE LAUDER COMPANIES-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Personal Products,52867660000,3290368.226,1,147.48,0,0,,0,Equity,BBG000FKJRC5 FIGI,S5CONS Index,147.48,0,1,0,0,0,0,52867660000,Large,0.025130926,2439024.24
2/21/2024,TBMF,ESTEE LAUDER COMPANIES-CL A,EL,Strat,2801323.8,EL US Equity,20563,147.48,48734.31,Common Stock,3032631.24,1,EL US Equity,EL US Equity,3761,3761,BBG000FKJRC5,ESTEE LAUDER COMPANIES-CL A,ESTEE LAUDER COMPANIES-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Personal Products,52867660000,3290368.226,1,147.48,0,0,,0,Equity,BBG000FKJRC5 FIGI,S5CONS Index,147.48,0,1,0,0,0,0,52867660000,Large,0.031247263,3032631.24
2/21/2024,ANSWY,ESTEE LAUDER COMPANIES-CL A,EL,Strat,4969407.81,EL US Equity,34489,147.48,81738.93,Common Stock,5086437.72,1,EL US Equity,EL US Equity,3761,3761,BBG000FKJRC5,ESTEE LAUDER COMPANIES-CL A,ESTEE LAUDER COMPANIES-CL A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Personal Products,52867660000,3290368.226,1,147.48,0,0,,0,Equity,BBG000FKJRC5 FIGI,S5CONS Index,147.48,0,1,0,0,0,0,52867660000,Large,0.052409028,5086437.72
2/21/2024,INDSH,EMERSON ELECTRIC CO,EMR,NED,2761378.69,EMR US Equity,26641,104.96,4262.56,Common Stock,2796239.36,1,EMR US Equity,EMR US Equity,74,74,BBG000BHX7N2,EMERSON ELECTRIC CO,EMERSON ELECTRIC CO,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,60005630000,3069950.903,1,104.96,0,0,,0,Equity,BBG000BHX7N2 FIGI,S5INDU Index,104.96,0,1,0,0,0,0,60005630000,Large,0.043389945,2796239.36
2/21/2024,INDMF,EMERSON ELECTRIC CO,EMR,NED,395951.88,EMR US Equity,3820,104.96,611.2,Common Stock,400947.2,1,EMR US Equity,EMR US Equity,74,74,BBG000BHX7N2,EMERSON ELECTRIC CO,EMERSON ELECTRIC CO,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,60005630000,3069950.903,1,104.96,0,0,,0,Equity,BBG000BHX7N2 FIGI,S5INDU Index,104.96,0,1,0,0,0,0,60005630000,Large,0.006221598,400947.2
2/21/2024,TBMF,EMERSON ELECTRIC CO,EMR,NED,70228.01,EMR US Equity,676,104.96,108.16,Common Stock,70952.96,1,EMR US Equity,EMR US Equity,74,74,BBG000BHX7N2,EMERSON ELECTRIC CO,EMERSON ELECTRIC CO,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,60005630000,3069950.903,1,104.96,0,0,,0,Equity,BBG000BHX7N2 FIGI,S5INDU Index,104.96,0,1,0,0,0,0,60005630000,Large,0.001100995,70952.96
2/21/2024,INTERVALMASTERFUND,EMERSON ELECTRIC CO,EMR,NED,57031.74,EMR US Equity,549,104.96,87.84,Common Stock,57623.04,1,EMR US Equity,EMR US Equity,74,74,BBG000BHX7N2,EMERSON ELECTRIC CO,EMERSON ELECTRIC CO,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,60005630000,3069950.903,1,104.96,0,0,,0,Equity,BBG000BHX7N2 FIGI,S5INDU Index,104.96,0,1,0,0,0,0,60005630000,Large,0.000894151,57623.04
2/21/2024,RPMF,EQUITABLE HOLDINGS INC,EQH,Strat,1440797.18,EQH US Equity,48533,34.1,-11123.09,Common Stock,1654975.3,1,EQH US Equity,EQH US Equity,5543,5543,BBG00J7CBVW8,EQUITABLE HOLDINGS INC,EQUITABLE HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Diversified Financial Services,11382580000,2418601.207,1,34.1,0,0,,0,Equity,BBG00J7CBVW8 FIGI,S5FINL Index,34.1,0,1,0,0,0,0,11382580000,Large,0.100332787,1654975.3
2/21/2024,INTERVALMASTERFUND,ESAB CORP,ESAB,NED,33402.55,ESAB US Equity,383,94,325.55,Common Stock,36002,1,ESAB US Equity,ESAB US Equity,164664,164664,BBG0028ZMP45,ESAB CORP,ESAB CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5665480000,179800.6667,1,94,0,0,,0,Equity,BBG0028ZMP45 FIGI,S5INDU Index,94,0,1,0,0,0,0,5665480000,Mid,0.010650684,36002
2/21/2024,TBMF,ESAB CORP,ESAB,NED,37361.01,ESAB US Equity,430,94,365.5,Common Stock,40420,1,ESAB US Equity,ESAB US Equity,164664,164664,BBG0028ZMP45,ESAB CORP,ESAB CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5665480000,179800.6667,1,94,0,0,,0,Equity,BBG0028ZMP45 FIGI,S5INDU Index,94,0,1,0,0,0,0,5665480000,Mid,0.011957686,40420
2/21/2024,INDMF,ESAB CORP,ESAB,NED,238581.52,ESAB US Equity,2723,94,2314.55,Common Stock,255962,1,ESAB US Equity,ESAB US Equity,164664,164664,BBG0028ZMP45,ESAB CORP,ESAB CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5665480000,179800.6667,1,94,0,0,,0,Equity,BBG0028ZMP45 FIGI,S5INDU Index,94,0,1,0,0,0,0,5665480000,Mid,0.075722745,255962
2/21/2024,INDSH,ESAB CORP,ESAB,NED,1652653.42,ESAB US Equity,18703,94,15897.55,Common Stock,1758082,1,ESAB US Equity,ESAB US Equity,164664,164664,BBG0028ZMP45,ESAB CORP,ESAB CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5665480000,179800.6667,1,94,0,0,,0,Equity,BBG0028ZMP45 FIGI,S5INDU Index,94,0,1,0,0,0,0,5665480000,Mid,0.520103745,1758082
2/21/2024,RPMF,ESSENT GROUP LTD,ESNT,Strat,1178671.37,ESNT US Equity,24408,52.69,17861.57,Common Stock,1286057.52,1,ESNT US Equity,ESNT US Equity,76,76,BBG0058YL7G9,ESSENT GROUP LTD,ESSENT GROUP LTD,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Thrifts & Mortgage Finance,5631110000,529264.8621,1,52.69,0,0,,0,Equity,BBG0058YL7G9 FIGI,S5FINL Index,52.69,0,1,0,0,0,0,5631110000,Mid,0.230583983,1286057.52
2/21/2024,ANSWY,ELASTIC NV,ESTC,Strat,1227525.99,ESTC US Equity,10538,121.28,-43205.8,Common Stock,1278048.64,1,ESTC US Equity,ESTC US Equity,7199,7199,BBG00LWZDYB9,ELASTIC NV,ELASTIC NV,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,12083190000,1324238,1,121.28,0,0,,0,Equity,BBG00LWZDYB9 FIGI,S5INFT Index,121.28,0,1,0,0,0,0,12083190000,Large,0.03978892,1278048.64
2/21/2024,TBMF,BRINKER INTERNATIONAL INC,EAT,Strat,-623225.69,EAT US Equity,-13855,44.82,5680.55,Common Stock,-620981.1,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.052102102,-620981.1
2/21/2024,TBMF,BRINKER INTERNATIONAL INC,EAT,NED,-11788.65,EAT US Equity,-261,44.82,107.01,Common Stock,-11698.02,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.000981498,-11698.02
2/21/2024,INTERVALMASTERFUND,BRINKER INTERNATIONAL INC,EAT,NED,-9530.29,EAT US Equity,-211,44.82,86.51,Common Stock,-9457.02,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.000793471,-9457.02
2/21/2024,INTERVALMASTERFUND,BRINKER INTERNATIONAL INC,EAT,Strat,-505554.64,EAT US Equity,-11239,44.82,4607.99,Common Stock,-503731.98,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.042264563,-503731.98
2/21/2024,ANSWY,BRINKER INTERNATIONAL INC,EAT,Strat,-432051.67,EAT US Equity,-9580,44.82,3927.8,Common Stock,-429375.6,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.036025849,-429375.6
2/21/2024,INDMF,BRINKER INTERNATIONAL INC,EAT,NED,-66621.68,EAT US Equity,-1475,44.82,604.75,Common Stock,-66109.5,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.005546777,-66109.5
2/21/2024,INDSH,BRINKER INTERNATIONAL INC,EAT,NED,-464590.21,EAT US Equity,-10286,44.82,4217.26,Common Stock,-461018.52,1,EAT US Equity,EAT US Equity,3027,3027,BBG000BK28N7,BRINKER INTERNATIONAL INC,BRINKER INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",1982260000,1329600.871,1,44.82,0,0,,0,Equity,BBG000BK28N7 FIGI,S5COND Index,44.82,0,1,0,0,0,0,1982260000,Small,0.038680781,-461018.52
2/21/2024,TBMF,DARDEN RESTAURANTS INC,DRI,Strat,-2005535.3,DRI US Equity,-12205,166.44,-13791.65,Common Stock,-2031400.2,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.066712896,-2031400.2
2/21/2024,TBMF,DARDEN RESTAURANTS INC,DRI,NED,-132150.66,DRI US Equity,-801,166.44,-905.13,Common Stock,-133318.44,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.00437829,-133318.44
2/21/2024,INTERVALMASTERFUND,DARDEN RESTAURANTS INC,DRI,Strat,-1620917.5,DRI US Equity,-9899,166.44,-11185.87,Common Stock,-1647589.56,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.054108231,-1647589.56
2/21/2024,INTERVALMASTERFUND,DARDEN RESTAURANTS INC,DRI,NED,-106906.01,DRI US Equity,-649,166.44,-733.37,Common Stock,-108019.56,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.003547453,-108019.56
2/21/2024,ANSWY,DARDEN RESTAURANTS INC,DRI,Strat,-2657158.81,DRI US Equity,-16287,166.44,-18404.31,Common Stock,-2710808.28,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.089025231,-2710808.28
2/21/2024,INDSH,DARDEN RESTAURANTS INC,DRI,NED,-5148540.7,DRI US Equity,-31545,166.44,-35645.85,Common Stock,-5250349.8,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.172425917,-5250349.8
2/21/2024,INDMF,DARDEN RESTAURANTS INC,DRI,NED,-745972.67,DRI US Equity,-4523,166.44,-5110.99,Common Stock,-752808.12,1,DRI US Equity,DRI US Equity,2768,2768,BBG000BBNYF6,DARDEN RESTAURANTS INC,DARDEN RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",19874740000,914740.6774,1,166.44,0,0,,0,Equity,BBG000BBNYF6 FIGI,S5COND Index,166.44,0,1,0,0,0,0,19874740000,Large,0.024722854,-752808.12
2/21/2024,ANSWY,DOLLAR TREE INC,DLTR,Strat,2633534.75,DLTR US Equity,19200,145.43,-16512,Common Stock,2792256,1,DLTR US Equity,DLTR US Equity,3305,3305,BBG000BSC0K9,DOLLAR TREE INC,DOLLAR TREE INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Multiline Retail,31685120000,2063527.387,1,145.43,0,0,,0,Equity,BBG000BSC0K9 FIGI,S5COND Index,145.43,0,1,0,0,0,0,31685120000,Large,0.046522281,2792256
2/21/2024,INDMF,DOVER CORP,DOV,NED,66689.04,DOV US Equity,419,160.39,129.89,Common Stock,67203.41,1,DOV US Equity,DOV US Equity,404,404,BBG000BHB3M6,DOVER CORP,DOVER CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,22438030000,946061.8846,1,160.39,0,0,,0,Equity,BBG000BHB3M6 FIGI,S5INDU Index,160.39,0,1,0,0,0,0,22438030000,Large,0.002214443,67203.41
